reference;wholesale_price;price;;;;;;discount
MMHOSE-INT-97BK;60,4;109,81;;;;;;30
MMHOSE-IS300-01BK;67,51;122,75;;;;;;30
MMHOSE-IS300-01BL;67,51;122,75;;;;;;30
MMHOSE-IS300-01RD;67,51;122,75;;;;;;30
MMHOSE-MIA-16BK;93,71;170,39;;;;;;30
MMHOSE-MIA-16BL;93,71;170,39;;;;;;30
MMHOSE-MIA-16RD;93,71;170,39;;;;;;30
MMHOSE-MIA-90BK;51,54;93,71;;;;;;30
MMHOSE-MIA-90BL;51,54;93,71;;;;;;30
MMHOSE-MIA-90HHBK;38,07;69,22;;;;;;30
MMHOSE-MIA-90RD;51,54;93,71;;;;;;30
MMHOSE-MIA-94BK;51,02;92,77;;;;;;30
MMHOSE-MIA-94BL;51,02;92,77;;;;;;30
MMHOSE-MIA-94HHBK;38,07;69,22;;;;;;30
MMHOSE-MIA-94RD;51,02;92,77;;;;;;30
MMHOSE-MIA-99BK;42,69;77,62;;;;;;30
MMHOSE-MIA-99BL;42,69;77,62;;;;;;30
MMHOSE-MIA-99RD;42,69;77,62;;;;;;30
MMHOSE-MK7-15RRBK;15,45;28,09;;;;;;30
MMHOSE-MR2-90BK;66,64;121,17;;;;;;30
MMHOSE-MR2-90BL;66,64;121,17;;;;;;30
MMHOSE-MR2-90RD;66,64;121,17;;;;;;30
MMHOSE-MS3-07BK;118,18;214,88;;;;;;30
MMHOSE-MS3-07BL;118,18;214,88;;;;;;30
MMHOSE-MS3-07RD;118,18;214,88;;;;;;30
MMHOSE-MS3-07TIHBK;93,71;170,39;;;;;;30
MMHOSE-MS3-07TIHBL;93,71;170,39;;;;;;30
MMHOSE-MS3-07TIHRD;93,71;170,39;;;;;;30
MMHOSE-MS3-10BK;94,23;171,33;;;;;;30
MMHOSE-MS3-10BL;94,23;171,33;;;;;;30
MMHOSE-MS3-10RD;94,23;171,33;;;;;;30
MMHOSE-MUS-05BK;47,38;86,14;;;;;;30
MMHOSE-MUS-05BL;47,38;86,14;;;;;;30
MMHOSE-MUS-05RD;47,38;86,14;;;;;;30
MMHOSE-MUS4-15ANCBK;114,02;207,3;;;;;;30
MMHOSE-MUS4-15ANCBL;114,02;207,3;;;;;;30
MMHOSE-MUS4-15ANCRD;114,02;207,3;;;;;;30
MMHOSE-MUS4-15BK;71,85;130,63;;;;;;30
MMHOSE-MUS4-15BL;71,85;130,63;;;;;;30
MMHOSE-MUS4-15RD;71,85;130,63;;;;;;30
MMHOSE-MUS8-15ANCBK;43,21;78,57;;;;;;30
MMHOSE-MUS8-15ANCBL;43,21;78,57;;;;;;30
MMHOSE-MUS8-15ANCRD;43,21;78,57;;;;;;30
MMHOSE-MUS8-15IHBK;75,49;137,25;;;;;;30
MMHOSE-MUS8-15IHBL;75,49;137,25;;;;;;30
MMHOSE-MUS8-15IHRD;75,49;137,25;;;;;;30
MMHOSE-MUS8-15LBK;97,36;177,01;;;;;;30
MMHOSE-MUS8-15LBL;97,36;177,01;;;;;;30
MMHOSE-MUS8-15LRD;97,36;177,01;;;;;;30
MMHOSE-MUS8-15UBK;47,38;86,14;;;;;;30
MMHOSE-MUS8-15UBL;47,38;86,14;;;;;;30
MMHOSE-MUS8-15URD;47,38;86,14;;;;;;30
MMHOSE-MUS-86BK;51,02;92,77;;;;;;30
MMHOSE-MUS-86BL;46,27;84,12;;;;;;30
MMHOSE-MUS-86RD;51,02;92,77;;;;;;30
MMHOSE-MUS-94BK;62,99;114,53;;;;;;30
MMHOSE-MUS-94BL;58,26;105,93;;;;;;30
MMHOSE-MUS-94RD;57,12;103,85;;;;;;30
MMHOSE-MUS-96BK;58,26;105,93;;;;;;30
MMHOSE-MUS-96BL;58,26;105,93;;;;;;30
MMHOSE-MUS-96RD;58,26;105,93;;;;;;30
MMHOSE-PRE-97BK;56,74;103,17;;;;;;30
MMHOSE-PRE-97BL;56,74;103,17;;;;;;30
MMHOSE-PRE-97RD;56,74;103,17;;;;;;30
MMHOSE-Q50-16ANCBK;42,92;78,03;;;;;;30
MMHOSE-Q50-16ANCBL;42,92;78,03;;;;;;30
MMHOSE-Q50-16ANCRD;42,92;78,03;;;;;;30
MMHOSE-Q50-16BK;74,39;135,25;;;;;;30
MMHOSE-Q50-16BL;74,39;135,25;;;;;;30
MMHOSE-Q50-16RD;74,39;135,25;;;;;;30
MMHOSE-R35-09BK;56,74;103,17;;;;;;30
MMHOSE-RGR-11BK;83,7;152,19;;;;;;30
MMHOSE-RGR-11BL;83,7;152,19;;;;;;30
MMHOSE-RGR-11RD;83,7;152,19;;;;;;30
MMHOSE-RHD-32BK;68,72;124,95;;;;;;30
MMHOSE-RHD-32BL;68,72;124,95;;;;;;30
MMHOSE-RHD-32RD;68,72;124,95;;;;;;30
MMHOSE-RHD-33BK;68,72;124,95;;;;;;30
MMHOSE-RHD-33BL;68,72;124,95;;;;;;30
MMHOSE-RHD-33RD;68,72;124,95;;;;;;30
MMHOSE-RS-16BK;114,02;207,3;;;;;;30
MMHOSE-RS-16NB;110,25;200,45;;;;;;30
MMHOSE-RS-16RD;114,02;207,3;;;;;;30
MMHOSE-RSX-02BK;34,07;61,94;;;;;;30
MMHOSE-RSX-02BL;34,07;61,94;;;;;;30
MMHOSE-RSX-02RD;34,07;61,94;;;;;;30
MMHOSE-RX7-93BK;57,27;104,13;;;;;;30
MMHOSE-RX7-93BL;57,27;104,13;;;;;;30
MMHOSE-RX8-03BK;64,04;116,43;;;;;;30
MMHOSE-RX8-03BL;64,04;116,43;;;;;;30
MMHOSE-RX8-03RD;64,04;116,43;;;;;;30
MMHOSE-RX-LSBK;51,93;94,42;;;;;;30
MMHOSE-RX-LSBL;51,43;93,5;;;;;;30
MMHOSE-S2K-00BK;58,31;106,01;;;;;;30
MMHOSE-S2K-00BL;58,31;106,01;;;;;;30
MMHOSE-S2K-00IHBK;62,47;113,59;;;;;;30
MMHOSE-S2K-00IHBL;62,47;113,59;;;;;;30
MMHOSE-S2K-00IHRD;62,47;113,59;;;;;;30
MMHOSE-S2K-00RD;58,31;106,01;;;;;;30
MMHOSE-S4-97TBK;211,9;385,27;;;;;;30
MMHOSE-S4-97TBL;211,9;385,27;;;;;;30
MMHOSE-S4-97TRD;192,14;349,35;;;;;;30
MMHOSE-SPY-00BK;81,22;147,67;;;;;;30
MMHOSE-SPY-00BL;81,22;147,67;;;;;;30
MMHOSE-SPY-00RD;81,22;147,67;;;;;;30
MMHOSE-STI-08BK;39,58;71,96;;;;;;30
MMHOSE-STI-08BL;39,58;71,96;;;;;;30
MMHOSE-STI-08RD;39,58;71,96;;;;;;30
MMHOSE-SUB-08IHBK;139,52;253,68;;;;;;30
MMHOSE-SUB-08IHBL;139,52;253,68;;;;;;30
MMHOSE-SUB-08IHRD;139,52;253,68;;;;;;30
MMHOSE-SUB-ANC4BK;68,72;124,95;;;;;;30
MMHOSE-SUB-ANC4BL;68,72;124,95;;;;;;30
MMHOSE-SUB-ANC4RD;68,72;124,95;;;;;;30
MMHOSE-SUB-ANCBK;132,24;240,44;;;;;;30
MMHOSE-SUB-ANCBL;132,24;240,44;;;;;;30
MMHOSE-SUB-ANCRD;132,24;240,44;;;;;;30
MMHOSE-SUB-IHBK;150,46;273,56;;;;;;30
MMHOSE-SUB-IHBL;150,46;273,56;;;;;;30
MMHOSE-SUB-IHRD;150,46;273,56;;;;;;30
MMHOSE-SUB-INT6BK;66,64;121,17;;;;;;30
MMHOSE-SUB-INT6BL;66,64;121,17;;;;;;30
MMHOSE-SUB-INT6RD;66,64;121,17;;;;;;30
MMHOSE-SUB-INTBK;57,27;104,13;;;;;;30
MMHOSE-SUB-INTBL;57,27;104,13;;;;;;30
MMHOSE-SUB-INTRD;57,27;104,13;;;;;;30
MMHOSE-SUB-ITBBK;29,06;52,83;;;;;;30
MMHOSE-SUB-ITBBL;29,06;52,83;;;;;;30
MMHOSE-SUB-ITBRD;29,06;52,83;;;;;;30
MMHOSE-SUBJ-INT4BK;54,51;99,11;;;;;;30
MMHOSE-SUBJ-INT4BL;54,51;99,11;;;;;;30
MMHOSE-SUBJ-INT4RD;54,51;99,11;;;;;;30
MMHOSE-SUP-86BK;78,61;142,93;;;;;;30
MMHOSE-SUP-86BL;78,61;142,93;;;;;;30
MMHOSE-SUP-86HHBK;34,07;61,94;;;;;;30
MMHOSE-SUP-86RD;78,61;142,93;;;;;;30
MMHOSE-SUP-93BK;51,02;92,77;;;;;;30
MMHOSE-SUP-93BL;51,02;92,77;;;;;;30
MMHOSE-SVT-02BK;137,96;250,84;;;;;;30
MMHOSE-SVT-02BL;137,96;250,84;;;;;;30
MMHOSE-SVT-02RD;137,96;250,84;;;;;;30
MMHOSE-TIB-03BK;58,19;105,8;;;;;;30
MMHOSE-TINY-01BK;82,26;149,57;;;;;;30
MMHOSE-TINY-01BL;82,26;149,57;;;;;;30
MMHOSE-TINY-01RD;82,26;149,57;;;;;;30
MMHOSE-TINY-07BK;129,12;234,76;;;;;;30
MMHOSE-TINY-07BL;129,12;234,76;;;;;;30
MMHOSE-TINY-07RD;129,12;234,76;;;;;;30
MMHOSE-TT-99BK;38,07;69,22;;;;;;30
MMHOSE-TT-99BL;38,07;69,22;;;;;;30
MMHOSE-TT-99RD;38,07;69,22;;;;;;30
MMHOSE-UNI-102RD;39,18;71,25;;;;;;30
MMHOSE-VET-14BK;96,84;176,07;;;;;;30
MMHOSE-VET-14BL;89,56;162,84;;;;;;30
MMHOSE-VET-14MBK;96,84;176,07;;;;;;30
MMHOSE-VET-14RD;89,56;162,84;;;;;;30
MMHOSE-VOL-97BL;51,54;93,71;;;;;;30
MMHOSE-VR6-92BK;195,23;354,97;;;;;;30
MMHOSE-VR6-92BL;195,23;354,97;;;;;;30
MMHOSE-VR6-92RD;195,23;354,97;;;;;;30
MMHOSE-WR4-97BK;47,19;85,8;;;;;;30
MMHOSE-WR4-97BL;47,19;85,8;;;;;;30
MMHOSE-WR4-97RD;47,19;85,8;;;;;;30
MMHOSE-WR6-07BK;65,45;119;;;;;;30
MMHOSE-WR6-12BK;94,23;171,33;;;;;;30
MMHOSE-WR6-12BL;94,23;171,33;;;;;;30
MMHOSE-WR6-12RD;94,23;171,33;;;;;;30
MMHOSE-WR6-91BK;90,59;164,71;;;;;;30
MMHOSE-WR6-91BL;90,59;164,71;;;;;;30
MMHOSE-WR6-91RD;90,59;164,71;;;;;;30
MMHOSE-WR6-97BK;47,19;85,8;;;;;;30
MMHOSE-WR6-97BL;47,19;85,8;;;;;;30
MMHOSE-WR6-97RD;51,02;92,77;;;;;;30
MMHOSE-WRX-01BK;56,74;103,17;;;;;;30
MMHOSE-WRX-01BL;56,74;103,17;;;;;;30
MMHOSE-WRX-01MBK;48,06;87,39;;;;;;30
MMHOSE-WRX-01RD;56,74;103,17;;;;;;30
MMHOSE-WRX-15ABBK;77,07;140,13;;;;;;30
MMHOSE-WRX-15ABBL;71,28;129,6;;;;;;30
MMHOSE-WRX-15ABRD;77,07;140,13;;;;;;30
MMHOSE-WRX-15ANCBK;67,98;123,6;;;;;;30
MMHOSE-WRX-15ANCBL;67,98;123,6;;;;;;30
MMHOSE-WRX-15ANCRD;69,34;126,07;;;;;;30
MMHOSE-WRX-15BK;50,04;90,98;;;;;;30
MMHOSE-WRX-15BL;55,18;100,33;;;;;;30
MMHOSE-WRX-15RD;55,18;100,33;;;;;;30
MMHOSE-WRX-AM7BK;37,58;68,32;;;;;;30
MMHOSE-WRX-AM7BL;37,58;68,32;;;;;;30
MMHOSE-WRX-AM7RD;37,58;68,32;;;;;;30
MMHOSE-WRX-AM8BK;38,58;70,14;;;;;;30
MMHOSE-WRX-AM8BL;38,58;70,14;;;;;;30
MMHOSE-WRX-AM8RD;38,58;70,14;;;;;;30
MMHOSE-XJ6-91BK;82,26;149,57;;;;;;30
MMHOSE-XJ6-91BL;82,26;149,57;;;;;;30
MMHOSE-XJ6-91RD;82,26;149,57;;;;;;30
MMHOSE-Z33-HRBK;62,47;113,59;;;;;;30
MMHOSE-Z33-HRBL;62,47;113,59;;;;;;30
MMHOSE-Z33-HRRD;62,47;113,59;;;;;;30
MMHP-ASHB-1224;10,42;18,94;;;;;;30
MMHP-ASHB-2424;18,75;34,09;;;;;;30
MMHP-EAHS-2028;18,75;34,09;;;;;;30
MMHP-GRB-1224;11,67;21,21;;;;;;30
MMHP-GRB-2424;17,91;32,57;;;;;;30
MMHP-HSS-1236GD;12,5;22,72;;;;;;30
MMHP-HSS-1236SL;10,42;18,94;;;;;;30
MMHP-HSS-136GD;14,59;26,52;;;;;;30
MMHP-HSS-136SL;12,5;22,72;;;;;;30
MMHP-TB-T25T28;72,13;131,14;;;;;;30
MMHP-TB-T3;72,13;131,14;;;;;;30
MMHP-TB-T4;80,21;145,84;;;;;;30
MMHP-TB-T6;109,08;198,32;;;;;;30
MMHXF-04-4-BK;9,73;17,69;;;;;;30
MMHXF-04-4-BL;9,73;17,69;;;;;;30
MMHXF-04-4-PR;9,73;17,69;;;;;;30
MMHXF-04-4-RD;9,73;17,69;;;;;;30
MMHXF-04-4-SL;9,73;17,69;;;;;;30
MMHXF-06-4-BK;10,3;18,73;;;;;;30
MMHXF-06-4-BL;10,3;18,73;;;;;;30
MMHXF-06-4-PR;10,3;18,73;;;;;;30
MMHXF-06-4-RD;10,3;18,73;;;;;;30
MMHXF-06-4-SL;10,3;18,73;;;;;;30
MMHXF-08-4-BK;10,87;19,77;;;;;;30
MMHXF-08-4-BL;10,87;19,77;;;;;;30
MMHXF-08-4-PR;10,87;19,77;;;;;;30
MMHXF-08-4-RD;10,87;19,77;;;;;;30
MMHXF-08-4-SL;10,87;19,77;;;;;;30
MMHXF-10-4-BK;12,59;22,89;;;;;;30
MMHXF-10-4-BL;12,59;22,89;;;;;;30
MMHXF-10-4-PR;12,59;22,89;;;;;;30
MMHXF-10-4-RD;12,59;22,89;;;;;;30
MMHXF-10-4-SL;12,59;22,89;;;;;;30
MMHXF-12-4-BK;13,16;23,93;;;;;;30
MMHXF-12-4-BL;13,16;23,93;;;;;;30
MMHXF-12-4-PR;13,16;23,93;;;;;;30
MMHXF-12-4-RD;13,16;23,93;;;;;;30
MMHXF-12-4-SL;13,16;23,93;;;;;;30
MMICP-AL-2250;20,92;38,04;;;;;;30
MMICP-AL-2251;18,63;33,88;;;;;;30
MMICP-AL-2259;18,03;32,79;;;;;;30
MMICP-AL-250;17,44;31,7;;;;;;30
MMICP-AL-251;18,03;32,79;;;;;;30
MMICP-AL-259;18,03;32,79;;;;;;30
MMICP-AL-2750;18,03;32,79;;;;;;30
MMICP-AL-2751;25,85;47;;;;;;30
MMICP-AL-2759;18,63;33,88;;;;;;30
MMICP-AL-30;18,03;32,79;;;;;;30
MMICP-AL-31;20,44;37,16;;;;;;30
MMICP-AL-39;19,24;34,98;;;;;;30
MMICP-AL-40;26,45;48,09;;;;;;30
MMICP-AL-41;21,64;39,35;;;;;;30
MMICP-CIV-16KWBK;249,9;454,36;;;;;;30
MMICP-CIV-16KWRD;249,9;454,36;;;;;;30
MMICP-EVO-01BK;228,04;414,61;;;;;;30
MMICP-EVO-01BL;228,04;414,61;;;;;;30
MMICP-EVO-01LBK;94,23;171,33;;;;;;30
MMICP-EVO-01LBL;94,23;171,33;;;;;;30
MMICP-EVO-01LRD;94,23;171,33;;;;;;30
MMICP-EVO-01RD;228,04;414,61;;;;;;30
MMICP-EVO-01UBK;144,74;263,16;;;;;;30
MMICP-EVO-01UBL;144,74;263,16;;;;;;30
MMICP-EVO-01URD;144,74;263,16;;;;;;30
MMICP-EVO-10BK;223,35;406,09;;;;;;30
MMICP-EVO-10BL;223,35;406,09;;;;;;30
MMICP-EVO-10LBK;114,02;207,3;;;;;;30
MMICP-EVO-10LBL;114,02;207,3;;;;;;30
MMICP-EVO-10LRD;114,02;207,3;;;;;;30
MMICP-EVO-10RD;223,35;406,09;;;;;;30
MMICP-EVO-10UBK;121,31;220,56;;;;;;30
MMICP-EVO-10UBL;121,31;220,56;;;;;;30
MMICP-EVO-10URD;121,31;220,56;;;;;;30
MMICP-F10-12MWBK;111,65;203;;;;;;30
MMICP-F80-15;207,42;377,12;;;;;;30
MMICP-F80-15CAW;207,42;377,12;;;;;;30
MMICP-F80-15CAY;207,42;377,12;;;;;;30
MMICP-F80-15CBS;207,42;377,12;;;;;;30
MMICP-F80-15CFDB;207,42;377,12;;;;;;30
MMICP-F80-15CFDG;207,42;377,12;;;;;;30
MMICP-F80-15CLRG;207,42;377,12;;;;;;30
MMICP-F80-15CMG;207,42;377,12;;;;;;30
MMICP-F80-15CMW;207,42;377,12;;;;;;30
MMICP-F80-15CSMB;207,42;377,12;;;;;;30
MMICP-F80-15CSO;207,42;377,12;;;;;;30
MMICP-F80-15CSS;207,42;377,12;;;;;;30
MMICP-F80-15CYMB;207,42;377,12;;;;;;30
MMICP-FIST-14CP;94,23;171,33;;;;;;30
MMICP-FIST-14CWBK;91,26;165,93;;;;;;30
MMICP-FIST-14HP;82,26;149,57;;;;;;30
MMICP-FIST-14HWBK;78,61;142,93;;;;;;30
MMICP-FIST-14P;197,42;358,95;;;;;;30
MMICP-FIST-14WBK;197,42;358,95;;;;;;30
MMICP-FOST-13CBK;74,97;136,31;;;;;;30
MMICP-FOST-13HP;82,26;149,57;;;;;;30
MMICP-FOST-13HWBK;82,26;149,57;;;;;;30
MMICP-FOST-13KP;156,71;284,92;;;;;;30
MMICP-FOST-13KWBK;156,71;284,92;;;;;;30
MMICP-G80-21;330;600;;;;;;30
MMICP-MK7-15KP;221,79;403,25;;;;;;30
MMICP-MK7-15KWBK;221,79;403,25;;;;;;30
MMICP-MUS4-15CP;102,56;186,48;;;;;;30
MMICP-MUS4-15CWBK;98,62;179,3;;;;;;30
MMICP-MUS4-15HP;139,52;253,68;;;;;;30
MMICP-MUS4-15HWBK;139,52;253,68;;;;;;30
MMICP-MUS4-15P;205,12;372,95;;;;;;30
MMICP-MUS4-15WBK;205,12;372,95;;;;;;30
MMICP-RGR-11KP;202,59;368,34;;;;;;30
MMICP-RGR-11KWBK;202,59;368,34;;;;;;30
MMICP-RS-16CBK;102,56;186,48;;;;;;30
MMICP-RS-16HWBK;104,64;190,26;;;;;;30
MMICP-RS-16KBK;179,61;326,57;;;;;;30
MMICP-SS-151;19,84;36,07;;;;;;30
MMICP-SS-1751;24,65;44,81;;;;;;30
MMICP-SS-21;26,45;48,09;;;;;;30
MMICP-SS-250;27,65;50,28;;;;;;30
MMICP-SS-251;32,46;59,02;;;;;;30
MMICP-SS-259;29,46;53,56;;;;;;30
MMICP-SS-25U;49,36;89,74;;;;;;30
MMICP-SS-30;33,67;61,21;;;;;;30
MMICP-SS-31;40,28;73,23;;;;;;30
MMICP-SS-39;34,27;62,3;;;;;;30
MMICP-SS-3U;67,47;122,68;;;;;;30
MMICP-SUP-20BK;197,66;359,39;;;;;;30
MMICP-SUP-20RD;197,66;359,39;;;;;;30
MMIG-350Z-03;19,8;36;;;;;;30
MMIG-350Z-0306;100,1;182;;;;;;30
MMIG-370Z-09;25,3;46;;;;;;30
MMIG-370Z-0906;127,6;232;;;;;;30
MMIG-BMW-02;26,95;49;;;;;;30
MMIG-BMW-0204;46,75;85;;;;;;30
MMIG-BMW-0206;69,85;127;;;;;;30
MMIG-BMW-0208;93,5;170;;;;;;30
MMIG-FOST-12;26,95;49;;;;;;30
MMIG-FOST-1204;91,3;166;;;;;;30
MMIG-STI-11;26,95;49;;;;;;30
MMIG-STI-1104;91,3;166;;;;;;30
MMINT-CIV-16BK;355,06;645,57;;;;;;30
MMINT-CIV-16KBKWBK;522,38;949,78;;;;;;30
MMINT-CIV-16KBKWRD;559,15;1016,64;;;;;;30
MMINT-CIV-16KSLWBK;559,15;1016,64;;;;;;30
MMINT-CIV-16KSLWRD;559,15;1016,64;;;;;;30
MMINT-CIV-16SL;355,06;645,57;;;;;;30
MMINT-CTR-17KBKWBK;641,41;1166,2;;;;;;30
MMINT-CTR-17KBKWRD;641,41;1166,2;;;;;;30
MMINT-CTR-17KSLWBK;641,41;1166,2;;;;;;30
MMINT-CTR-17KSLWRD;641,41;1166,2;;;;;;30
MMINT-E90-07;360,79;655,99;;;;;;30
MMINT-E90-07B;360,79;655,99;;;;;;30
MMINT-EVO-01KBK;518,02;941,86;;;;;;30
MMINT-EVO-01KSL;518,02;941,86;;;;;;30
MMINT-EVO-01X;335,29;609,61;;;;;;30
MMINT-EVO-01XB;335,29;609,61;;;;;;30
MMINT-EVO-10KBK;510,21;927,66;;;;;;30
MMINT-EVO-10KSL;510,21;927,66;;;;;;30
MMINT-EVO-10X;309,88;563,41;;;;;;30
MMINT-EVO-10XB;309,88;563,41;;;;;;30
MMINT-F10-12WBK;879,45;1599;;;;;;30
MMINT-F30-12BK;425,87;774,31;;;;;;30
MMINT-F30-12SL;425,87;774,31;;;;;;30
MMINT-F80-15;784,69;1426,7;;;;;;30
MMINT-F80-15CAW;784,69;1426,7;;;;;;30
MMINT-F80-15CAY;784,69;1426,7;;;;;;30
MMINT-F80-15CBS;784,69;1426,7;;;;;;30
MMINT-F80-15CFDB;784,69;1426,7;;;;;;30
MMINT-F80-15CFDG;784,69;1426,7;;;;;;30
MMINT-F80-15CLRG;784,69;1426,7;;;;;;30
MMINT-F80-15CMG;784,69;1426,7;;;;;;30
MMINT-F80-15CMW;784,69;1426,7;;;;;;30
MMINT-F80-15CSMB;784,69;1426,7;;;;;;30
MMINT-F80-15CSO;784,69;1426,7;;;;;;30
MMINT-F80-15CSS;784,69;1426,7;;;;;;30
MMINT-F80-15CYMB;784,69;1426,7;;;;;;30
MMINT-FIST-14BK;376,41;684,39;;;;;;30
MMINT-FIST-14G;392,03;712,78;;;;;;30
MMINT-FIST-14KBBK;502,4;913,46;;;;;;30
MMINT-FIST-14KBG;514,38;935,23;;;;;;30
MMINT-FIST-14KBSL;502,4;913,46;;;;;;30
MMINT-FIST-14KPBK;502,4;913,46;;;;;;30
MMINT-FIST-14KPG;514,38;935,23;;;;;;30
MMINT-FIST-14KPSL;502,4;913,46;;;;;;30
MMINT-FIST-14SL;376,41;684,39;;;;;;30
MMINT-FOST-13BK;336,32;611,49;;;;;;30
MMINT-FOST-13GD;336,32;611,49;;;;;;30
MMINT-FOST-13KBBK;474,29;862,35;;;;;;30
MMINT-FOST-13KBGD;474,29;862,35;;;;;;30
MMINT-FOST-13KBSL;474,29;862,35;;;;;;30
MMINT-FOST-13KPBK;474,29;862,35;;;;;;30
MMINT-FOST-13KPGD;474,29;862,35;;;;;;30
MMINT-FOST-13KPSL;474,29;862,35;;;;;;30
MMINT-FOST-13SL;336,32;611,49;;;;;;30
MMINT-G80-21BK;2032,25;3695;;;;;;30
MMINT-GEN4-10BK;274,89;499,8;;;;;;30
MMINT-GEN4-10SL;274,89;499,8;;;;;;30
MMINT-LAN-789;196,28;356,87;;;;;;30
MMINT-MK6-06;412,34;749,7;;;;;;30
MMINT-MK7-15;455,55;828,27;;;;;;30
MMINT-MK7-15KP;627,36;1140,65;;;;;;30
MMINT-MK7-15KWBK;627,36;1140,65;;;;;;30
MMINT-MUS4-15BK;303,63;552,05;;;;;;30
MMINT-MUS4-15KPBK;477,42;868,03;;;;;;30
MMINT-MUS4-15KPSL;477,42;868,03;;;;;;30
MMINT-MUS4-15KWBK;477,42;868,03;;;;;;30
MMINT-MUS4-15KWSL;477,42;868,03;;;;;;30
MMINT-MUS4-15SL;303,63;552,05;;;;;;30
MMINT-Q50-16;792,52;1440,95;;;;;;30
MMINT-RGR-11BK;358,35;651,54;;;;;;30
MMINT-RGR-11KBKBK;576,83;1048,79;;;;;;30
MMINT-RGR-11KBKP;576,83;1048,79;;;;;;30
MMINT-RGR-11KSLBK;576,83;1048,79;;;;;;30
MMINT-RGR-11KSLP;576,83;1048,79;;;;;;30
MMINT-RGR-11SL;358,35;651,54;;;;;;30
MMINT-RS-16BK;399,84;726,98;;;;;;30
MMINT-RS-16KBK;523,23;951,32;;;;;;30
MMINT-RS-16KSL;523,23;951,32;;;;;;30
MMINT-RS-16SL;399,84;726,98;;;;;;30
MMINT-UG;102,04;185,53;;;;;;30
MMINT-UGB;102,04;185,53;;;;;;30
MMINT-UGG;137,5;250;;;;;;30
MMINT-UJ;132,24;240,44;;;;;;30
MMINT-UJB;132,24;240,44;;;;;;30
MMINT-UJG;152,02;276,4;;;;;;30
MMINT-UM;110,89;201,62;;;;;;30
MMINT-UMB;110,89;201,62;;;;;;30
MMINT-UMG;132,24;240,44;;;;;;30
MMINT-UR;135,88;247,06;;;;;;30
MMINT-URB;135,88;247,06;;;;;;30
MMINT-URG;158,03;287,32;;;;;;30
MMINT-US;124,43;226,24;;;;;;30
MMINT-USB;124,43;226,24;;;;;;30
MMINT-USG;159,5;290;;;;;;30
MMINT-UZ;74,97;136,31;;;;;;30
MMINT-UZB;74,97;136,31;;;;;;30
MMINT-UZG;72,67;132,13;;;;;;30
MMLG-1220-23LBK;45,71;83,11;;;;;;30
MMLG-1220-23LBL;45,71;83,11;;;;;;30
MMLG-1220-23LNC;59,94;108,99;;;;;;30
MMLG-1220-23LRD;45,71;83,11;;;;;;30
MMLG-1220-23LSL;45,71;83,11;;;;;;30
MMLG-125-20LBK;45,71;83,11;;;;;;30
MMLG-125-20LBL;45,71;83,11;;;;;;30
MMLG-125-20LNC;59,94;108,99;;;;;;30
MMLG-125-20LRD;45,71;83,11;;;;;;30
MMLG-125-20LSL;45,71;83,11;;;;;;30
MMLG-15-20LBK;45,71;83,11;;;;;;30
MMLG-15-20LBL;45,71;83,11;;;;;;30
MMLG-15-20LNC;59,94;108,99;;;;;;30
MMLG-15-20LRD;45,71;83,11;;;;;;30
MMLG-15-20LSL;45,71;83,11;;;;;;30
MMLG-15-27LBK;44,55;81;;;;;;30
MMOC-10;58,31;106,01;;;;;;30
MMOC-10-6BK;58,31;106,01;;;;;;30
MMOC-10-6GD;66,12;120,21;;;;;;30
MMOC-10-6SL;58,31;106,01;;;;;;30
MMOC-10-8BK;58,31;106,01;;;;;;30
MMOC-10-8GD;66,12;120,21;;;;;;30
MMOC-10-8SL;58,31;106,01;;;;;;30
MMOC-10BK;58,31;106,01;;;;;;30
MMOC-10G;66,12;120,21;;;;;;30
MMOC-13BK;65,81;119,65;;;;;;30
MMOC-13GD;69,85;127;;;;;;30
MMOC-13SL;65,81;119,65;;;;;;30
MMOC-16BK;81,83;148,78;;;;;;30
MMOC-16GD;86,35;157;;;;;;30
MMOC-16SL;81,83;148,78;;;;;;30
MMOC-19;103,6;188,37;;;;;;30
MMOC-19BK;124,43;226,24;;;;;;30
MMOC-19DP;137,96;250,84;;;;;;30
MMOC-19G;111,94;203,52;;;;;;30
MMOC-19RD;98,67;179,4;;;;;;30
MMOC-25;124,43;226,24;;;;;;30
MMOC-25BK;124,43;226,24;;;;;;30
MMOC-25DP;153,07;278,3;;;;;;30
MMOC-25G;132,24;240,44;;;;;;30
MMOC-34BK;163,65;297,55;;;;;;30
MMOC-34GD;173,25;315;;;;;;30
MMOC-34SL;163,65;297,55;;;;;;30
MMOC-350Z-03;230,11;418,39;;;;;;30
MMOC-350Z-03BK;230,11;418,39;;;;;;30
MMOC-350Z-03T;259,79;472,34;;;;;;30
MMOC-350Z-03TBK;259,79;472,34;;;;;;30
MMOC-370Z-09;259,79;472,34;;;;;;30
MMOC-370Z-09BK;259,79;472,34;;;;;;30
MMOC-370Z-09T;290,51;528,2;;;;;;30
MMOC-370Z-09TBK;290,51;528,2;;;;;;30
MMOCA-GTO;118,18;214,88;;;;;;30
MMOC-BRZ-13;330,6;601,09;;;;;;30
MMOC-BRZ-13BK;330,6;601,09;;;;;;30
MMOC-BRZ-13T;356,11;647,47;;;;;;30
MMOC-BRZ-13TBK;356,11;647,47;;;;;;30
